sentence_idx,sentence
8166565,a great many talents
8169066,the last two years
8175756,the first 200 miles
8177069,the next 36 hours
8178195,the past 2 months
8180080,the other dozen vehicles
8181409,a private lake and several hundred acres
8185424,The whole nine yards
8186224,the last 12 hours
8187592,the last 12 hours
8189012,the last 12 hours
8193510,the last 48 hours
8196300,a good ten years
8198816,a different county 40 miles
8199068,the other two fathers
8199152,the last 17 years
8199387,the last 15 years
8199887,the other two boys
8199964,the last 17 years
8199967,The last 17 years
8199971,the last 17 years
8202850,a mandatory 25 years
8203664,the past 120 years
8206547,a whole six hours
8208061,the next few nights
8209854,the other two gorillas
8209976,the next eight hours
8212663,the past two days
8212692,"the , past 48 hours"
8213572,The whole 18 days
8217654,the whole 20 years
8217661,the only two people
8221483,the past 15 years
8221511,the first four times
8221755,the first 27 years
8223687,the top ten people
8223698,a warm yet not uncomfortable 24 degrees
8223824,a fair few munters
8224467,the last eight turns
8224617,the past 95 years
8225158,the next 24 hours
8225278,the past 10 years
8225303,the past 10 years
8225393,the past 10 years
8225410,the past ten years
8225564,the last 60 years
8225889,the next 48 hours
8225905,the last 6 hours
8226223,the last six months
8227037,the next nine to twelve months
8227964,the next nine to twelve months
8228217,the next 30 years
8228359,a staggering 10 years
8228393,the next 12 months
8228455,the same number five times
8228656,the last two months
8229495,the last three weeks
8232542,the past ten years
8232579,The next 24 hours
8232909,the past 20 years
8234296,the past 16 years
8234363,the past 16 years
8236212,the last 3 years
8239144,a half dozen times
8239980,a special very two years
8240554,the last three months
8240770,the last 20 years
8240948,The other five sixths
8241007,the next several hundred years
8242106,the next two years
8243658,the past 30 years
8243824,the first six days
8244194,the final two pots
8244196,The final two pots
8244202,the last two pots
8244387,the first few challenges
8244460,a rough ten days
8249086,the next 30 seconds
8251413,the last two days
8254735,the next 90 minutes
8254761,the first 10 minutes
8256210,the last 10 years
8256456,the last few spots
8256561,the last five hours
8256850,the past 25 years
8258024,the last five years
8260220,the next few weeks
8261220,the last four numbers
8261875,the last four numbers
8264201,The happiest two minutes
8265442,the next few days
8267897,a lovely suit 30 pounds
8269457,a full two weeks
8270753,the last 10 years
8272283,the past 20 years
8272374,the next 10 years
8272689,the past 40 years
8272847,the past five years
8274565,"all fresh , 48 hours"
8274982,the last few months
8274985,the past 18 months
8277401,a whole three days
8286292,some other more colorful exploits
8287584,These last few weeks
8287801,a leisurely six weeks
8287921,The last few miles
8288453,the other two crime scenes
8294042,the past 5 years
8294106,the past 3 years
8296536,a full - time job and three kids
8298186,the last ten years
8298654,the other three coaches
8298966,the next 5 years
8299247,the first 500 times
8299778,a really hard last couple days
8299898,the past few days
8300045,The next four years
8300404,the last six months
8300664,the last few months
8300699,the last two nights
8300805,the next 45 minutes
8301610,the last two months
8302423,the last two months
8302892,a part - time cleaning job three days
8302901,the last 10 months
8305767,the last three weeks
8306860,the last three weeks--
8308977,these last few hours
8309489,these last few hours
8310440,an additional four times
8310644,the last few metres
8310919,the last two years
8311299,A half dozen bars
8316896,the next few days
8319371,a deceased donor kidney transplant 10 years
8324748,The last three weeks
8327099,The last few weeks
8328865,the past few years
8330928,the last three months
8331891,a goody two - shoes
8332399,"the next five , ten years"
8336759,the last 20 years
8343871,the last few decades
8344842,the last few decades
8344895,the last 3 months
8345443,the next 24 hours
8345448,the last 24 hours
8345517,a guaranteed 18 years
8350692,the last two months
8351711,the last 13 years
8353473,the last five years
8356481,the best six years
8360287,the last few minutes
8361153,the last five years
8361428,the last five years
8362814,the last 15 years
8363112,the last 15 years
8364485,these last few months
8368286,The next 30 years
8369811,The last 14 months
8371240,the last few hours
8371453,the last five years
8373261,the past few months
8375272,the last few years
8375808,the last few years
8379324,all rechecked 10 times
8382920,These next two minutes
8384289,the last few hours
8385818,the last five years
8392049,a beautiful 72 degrees
8392534,a balmy 23 degrees
8392655,the past two years
8392908,a whole lot more people
8393158,a good couple years
8393381,a really tough few days
8393556,the past two years
8394866,these past few years
8394893,"each other , two peas"
8397691,the next three years
8402557,the past 2 years
8405203,a good many times
8408235,the next 20 minutes
8408989,a crazy couple days
8409485,the last three hours
8411527,the top 25 upcoming stars
8412592,the past 2 months
8413356,the past 2 days
8414049,the next 20 years
8414392,the next 24 hours
8414837,the last ten numbers
8414893,the last ten numbers
8419162,the past two nights
8420365,the last five years
8421235,the last five years
8422271,the next three months
8422418,the past few days
8424336,the next four years
8425129,the last 12 years
8425674,the last four hours
8426235,The next four years
8426795,the last twelve years
8427188,the last four hours
8427597,the next four years
8428163,the past twelve years
8428893,The next four years
8431829,the past six years
8431830,the past few hours
8431838,the next three and a half hours
8432080,these last three years
8432538,a mere seven days
8434388,the last 20 years
8434772,the last two girls
8437361,a comfortable 63 degrees
8439935,the first five victims
8441245,the last 45 minutes
8441889,the last 45 minutes
8444125,a tumultuous couple years
8445866,the past few days
8447072,the last two years
8447073,the past three months
8451284,the next couple weeks
8452259,These past few weeks
8454321,a measly 15 minutes
8456248,the past 40 years
8458642,the past 10 minutes
